species,cultivar,repetition,split,iqr,rmse,mean_bias,rpiq_adj
Pear,Alexander Lucas,6,Calibration,16,4.0,-0.8,4.0
Pear,Alexander Lucas,6,Validation,16,5.2,0.3,3.1
Pear,Alexander Lucas,7,Calibration,16,4.4,-0.5,3.7
Pear,Alexander Lucas,7,Validation,16,4.1,-0.5,3.9
Pear,Alexander Lucas,8,Calibration,16,3.4,0.5,4.7
Pear,Alexander Lucas,8,Validation,16,3.6,0.3,4.4
Pear,Alexander Lucas,9,Calibration,16,5.2,0.1,3.1
Pear,Alexander Lucas,9,Validation,16,3.9,-0.1,4.1
Pear,Alexander Lucas,10,Calibration,16,4.5,0.3,3.6
Pear,Alexander Lucas,10,Validation,16,4.5,-2.1,3.5
Pear,Conference,1,Calibration,14.5,2.8,0.1,5.2
Pear,Conference,1,Validation,14.5,3.9,-1.0,3.7
Pear,Conference,2,Calibration,14.5,4.0,-0.2,3.6
Pear,Conference,2,Validation,14.5,2.9,-0.2,5.1
Pear,Conference,3,Calibration,14.5,4.5,-0.5,3.2
Pear,Conference,3,Validation,14.5,2.3,0.4,6.3
Pear,Conference,4,Calibration,14.5,2.8,0.0,5.2
Pear,Conference,4,Validation,14.5,3.0,1.8,4.8
Pear,Conference,5,Calibration,14.5,4.6,-0.7,3.1
Pear,Conference,5,Validation,14.5,3.8,1.0,3.8
Pear,Conference,6,Calibration,14.5,3.7,0.4,3.9
Pear,Conference,6,Validation,14.5,5.6,-1.0,2.6
Pear,Conference,7,Calibration,14.5,3.9,0.0,3.7
Pear,Conference,7,Validation,14.5,4.1,1.1,3.5
Pear,Conference,8,Calibration,14.5,3.2,-0.2,4.6
Pear,Conference,8,Validation,14.5,2.5,0.4,5.9
Pear,Conference,9,Calibration,14.5,3.6,-0.8,4.1
Pear,Conference,9,Validation,14.5,4.2,0.0,3.5
Pear,Conference,10,Calibration,14.5,4.0,1.0,3.6
Pear,Conference,10,Validation,14.5,4.7,0.8,3.1
Pear,El Dorado,1,Calibration,8,2.1,-0.6,3.9
Pear,El Dorado,1,Validation,8,2.1,0.9,3.8
Pear,El Dorado,2,Calibration,8,2.2,-0.5,3.6
Pear,El Dorado,2,Validation,8,4.2,-2.5,1.9
Pear,El Dorado,3,Calibration,8,3.3,1.0,2.4
Pear,El Dorado,3,Validation,8,2.5,-1.1,3.3
Pear,El Dorado,4,Calibration,8,3.8,1.5,2.1
Pear,El Dorado,4,Validation,8,0.8,0.2,10.2
Pear,El Dorado,5,Calibration,8,2.0,-0.7,4.0
Pear,El Dorado,5,Validation,8,2.0,-0.2,4.0
Pear,El Dorado,6,Calibration,8,3.0,-1.3,2.7
Pear,El Dorado,6,Validation,8,2.6,-0.2,3.1
Pear,El Dorado,7,Calibration,8,2.1,-0.9,3.9
Pear,El Dorado,7,Validation,8,3.2,-1.0,2.5
Pear,El Dorado,8,Calibration,8,3.3,-1.8,2.4
Pear,El Dorado,8,Validation,8,2.4,0.1,3.4
Pear,El Dorado,9,Calibration,8,3.5,1.1,2.3
Pear,El Dorado,9,Validation,8,3.0,0.3,2.7
Pear,El Dorado,10,Calibration,8,2.7,-0.5,2.9
Pear,El Dorado,10,Validation,8,4.3,-2.8,1.9
Pear,General Lecrelc ,1,Calibration,9,2.8,-0.5,3.2
Pear,General Lecrelc ,1,Validation,9,2.1,0.0,4.2
Pear,General Lecrelc ,2,Calibration,9,2.6,0.2,3.4
Pear,General Lecrelc ,2,Validation,9,2.6,-1.2,3.5
Pear,General Lecrelc ,3,Calibration,9,3.0,-1.3,3.1
Pear,General Lecrelc ,3,Validation,9,2.9,-0.6,3.1
Pear,General Lecrelc ,4,Calibration,9,3.4,-1.8,2.6
Pear,General Lecrelc ,4,Validation,9,2.1,1.4,4.4
Pear,General Lecrelc ,5,Calibration,9,3.1,-1.1,2.9
Pear,General Lecrelc ,5,Validation,9,2.6,-1.8,3.4
Pear,General Lecrelc ,6,Calibration,9,4.4,1.1,2.1
Pear,General Lecrelc ,6,Validation,9,1.8,0.4,4.9
Pear,General Lecrelc ,7,Calibration,9,2.8,-0.6,3.3
Pear,General Lecrelc ,7,Validation,9,3.7,0.3,2.4
Pear,General Lecrelc ,8,Calibration,9,3.7,0.0,2.5
Pear,General Lecrelc ,8,Validation,9,2.0,1.7,4.4
Pear,General Lecrelc ,9,Calibration,9,5.4,1.2,1.7
Pear,General Lecrelc ,9,Validation,9,3.7,0.2,2.4
Pear,General Lecrelc ,10,Calibration,9,2.8,-0.1,3.2
Pear,General Lecrelc ,10,Validation,9,3.2,0.2,2.8
Pear,Grand Champion,1,Calibration,10.25,4.5,-1.1,2.3
Pear,Grand Champion,1,Validation,10.25,1.0,-0.1,10.3
Pear,Grand Champion,2,Calibration,10.25,4.9,0.0,2.1
Pear,Grand Champion,2,Validation,10.25,2.7,-0.2,3.8
Pear,Grand Champion,3,Calibration,10.25,6.5,2.5,1.6
Pear,Grand Champion,3,Validation,10.25,3.3,0.4,3.1
Pear,Grand Champion,4,Calibration,10.25,4.1,-2.0,2.5
Pear,Grand Champion,4,Validation,10.25,2.0,0.8,5.2
Pear,Grand Champion,5,Calibration,10.25,4.4,0.6,2.4
Pear,Grand Champion,5,Validation,10.25,2.2,-1.2,4.7
Pear,Grand Champion,6,Calibration,10.25,3.7,-0.4,2.7
Pear,Grand Champion,6,Validation,10.25,5.5,0.1,1.8
Pear,Grand Champion,7,Calibration,10.25,3.6,-0.1,2.9
Pear,Grand Champion,7,Validation,10.25,5.0,-0.1,2.1
Pear,Grand Champion,8,Calibration,10.25,4.0,-1.2,2.6
Pear,Grand Champion,8,Validation,10.25,6.3,1.3,1.6
Pear,Grand Champion,9,Calibration,10.25,3.6,-0.5,2.9
Pear,Grand Champion,9,Validation,10.25,4.6,-1.6,2.2
Pear,Grand Champion,10,Calibration,10.25,4.4,-0.1,2.3
Pear,Grand Champion,10,Validation,10.25,4.3,0.0,2.4
Pear,Highland,1,Calibration,10,6.2,-1.1,1.6
Pear,Highland,1,Validation,10,6.0,-2.5,1.7
Pear,Highland,2,Calibration,10,6.4,0.5,1.6
Pear,Highland,2,Validation,10,5.3,-4.7,1.9
Pear,Highland,3,Calibration,10,6.8,-1.7,1.5
Pear,Highland,3,Validation,10,3.5,2.5,2.9
Pear,Highland,4,Calibration,10,4.3,-1.9,2.3
Pear,Highland,4,Validation,10,10.7,3.6,0.9
Pear,Highland,5,Calibration,10,7.5,-0.5,1.3
Pear,Highland,5,Validation,10,3.1,0.5,3.3
Pear,Highland,6,Calibration,10,6.9,-1.5,1.4
Pear,Highland,6,Validation,10,6.6,-3.8,1.5
Pear,Highland,7,Calibration,10,7.2,1.1,1.4
Pear,Highland,7,Validation,10,5.0,-2.9,2.0
Pear,Highland,8,Calibration,10,5.9,-1.3,1.7
Pear,Highland,8,Validation,10,7.5,1.3,1.3
Pear,Highland,9,Calibration,10,6.2,0.8,1.6
Pear,Highland,9,Validation,10,7.2,0.1,1.4
Pear,Highland,10,Calibration,10,9.1,2.1,1.1
Pear,Highland,10,Validation,10,2.6,-1.0,3.9
Pear,Magness,1,Calibration,8.25,2.9,-0.2,2.9
Pear,Magness,1,Validation,8.25,4.0,-0.3,2.1
Pear,Magness,2,Calibration,8.25,3.8,0.9,2.2
Pear,Magness,2,Validation,8.25,1.7,-0.9,4.7
Pear,Magness,3,Calibration,8.25,3.2,-0.3,2.6
Pear,Magness,3,Validation,8.25,3.1,-2.0,2.6
Pear,Magness,4,Calibration,8.25,4.1,1.3,2.0
Pear,Magness,4,Validation,8.25,6.2,2.5,1.3
Pear,Magness,5,Calibration,8.25,2.6,-0.2,3.2
Pear,Magness,5,Validation,8.25,4.2,0.4,1.9
Pear,Magness,6,Calibration,8.25,2.9,0.5,2.9
Pear,Magness,6,Validation,8.25,3.9,0.8,2.1
Pear,Magness,7,Calibration,8.25,3.1,0.2,2.6
Pear,Magness,7,Validation,8.25,4.2,1.2,2.0
Pear,Magness,8,Calibration,8.25,3.3,0.2,2.5
Pear,Magness,8,Validation,8.25,2.3,-0.7,3.7
Pear,Magness,9,Calibration,8.25,5.5,2.0,1.5
Pear,Magness,9,Validation,8.25,2.6,0.0,3.2
Pear,Magness,10,Calibration,8.25,3.1,0.7,2.7
Pear,Magness,10,Validation,8.25,3.4,-1.1,2.4
Pear,Mantecosa Anjou ,1,Calibration,7,2.5,-0.1,2.8
Pear,Mantecosa Anjou ,1,Validation,7,1.7,0.1,4.2
Pear,Mantecosa Anjou ,2,Calibration,7,3.1,-0.9,2.3
Pear,Mantecosa Anjou ,2,Validation,7,3.3,-0.2,2.1
Pear,Mantecosa Anjou ,3,Calibration,7,4.3,0.3,1.6
Pear,Mantecosa Anjou ,3,Validation,7,2.4,-0.6,3.0
Pear,Mantecosa Anjou ,4,Calibration,7,2.3,-0.2,3.1
Pear,Mantecosa Anjou ,4,Validation,7,3.3,-0.8,2.1
Pear,Mantecosa Anjou ,5,Calibration,7,2.4,0.3,3.0
Pear,Mantecosa Anjou ,5,Validation,7,2.4,-1.1,3.0
Pear,Mantecosa Anjou ,6,Calibration,7,2.5,-0.1,2.8
Pear,Mantecosa Anjou ,6,Validation,7,3.5,-1.6,2.0
Pear,Mantecosa Anjou ,7,Calibration,7,2.9,-0.4,2.5
Pear,Mantecosa Anjou ,7,Validation,7,2.8,-1.0,2.5
Pear,Mantecosa Anjou ,8,Calibration,7,2.5,-0.2,2.8
Pear,Mantecosa Anjou ,8,Validation,7,2.5,-0.9,2.8
Pear,Mantecosa Anjou ,9,Calibration,7,3.0,-1.0,2.3
Pear,Mantecosa Anjou ,9,Validation,7,0.9,-0.2,8.0
Pear,Mantecosa Anjou ,10,Calibration,7,2.3,-0.2,3.0
Pear,Mantecosa Anjou ,10,Validation,7,2.7,1.5,2.6
Pear,Packham's Triumph,1,Calibration,8.25,2.6,0.0,3.2
Pear,Packham's Triumph,1,Validation,8.25,3.4,-1.9,2.4
Pear,Packham's Triumph,2,Calibration,8.25,3.1,-0.2,2.6
Pear,Packham's Triumph,2,Validation,8.25,3.1,1.5,2.7
Pear,Packham's Triumph,3,Calibration,8.25,2.8,0.0,2.9
Pear,Packham's Triumph,3,Validation,8.25,6.3,2.3,1.3
Pear,Packham's Triumph,4,Calibration,8.25,2.1,0.2,3.8
Pear,Packham's Triumph,4,Validation,8.25,3.2,-2.4,2.5
Pear,Packham's Triumph,5,Calibration,8.25,2.7,-0.2,3.0
Pear,Packham's Triumph,5,Validation,8.25,2.3,-0.7,3.6
Pear,Packham's Triumph,6,Calibration,8.25,2.8,-0.3,2.9
Pear,Packham's Triumph,6,Validation,8.25,2.8,-1.7,3.0
Pear,Packham's Triumph,7,Calibration,8.25,4.1,-0.3,2.0
Pear,Packham's Triumph,7,Validation,8.25,3.1,-2.0,2.6
Pear,Packham's Triumph,8,Calibration,8.25,2.4,0.2,3.4
Pear,Packham's Triumph,8,Validation,8.25,3.3,-1.9,2.5
Pear,Packham's Triumph,9,Calibration,8.25,3.2,-0.4,2.6
Pear,Packham's Triumph,9,Validation,8.25,2.4,0.8,3.4
Pear,Packham's Triumph,10,Calibration,8.25,3.3,-0.1,2.5
Pear,Packham's Triumph,10,Validation,8.25,1.9,-0.1,4.4
Pear,Pasa Crasana,1,Calibration,7.25,4.1,-1.9,1.8
Pear,Pasa Crasana,1,Validation,7.25,3.4,2.8,2.1
Pear,Pasa Crasana,2,Calibration,7.25,2.5,-1.1,2.9
Pear,Pasa Crasana,2,Validation,7.25,7.0,-3.7,1.0
Pear,Pasa Crasana,3,Calibration,7.25,3.0,0.8,2.4
Pear,Pasa Crasana,3,Validation,7.25,7.7,0.4,0.9
Pear,Pasa Crasana,4,Calibration,7.25,5.3,0.3,1.4
Pear,Pasa Crasana,4,Validation,7.25,2.4,-1.4,3.0
Pear,Pasa Crasana,5,Calibration,7.25,4.6,-1.4,1.6
Pear,Pasa Crasana,5,Validation,7.25,3.8,-2.7,1.9
Pear,Pasa Crasana,6,Calibration,7.25,5.3,2.3,1.4
Pear,Pasa Crasana,6,Validation,7.25,5.3,-3.5,1.4
Pear,Pasa Crasana,7,Calibration,7.25,4.4,-1.9,1.6
Pear,Pasa Crasana,7,Validation,7.25,3.2,0.2,2.2
Pear,Pasa Crasana,8,Calibration,7.25,3.7,-0.9,2.0
Pear,Pasa Crasana,8,Validation,7.25,5.6,-1.5,1.3
Pear,Pasa Crasana,9,Calibration,7.25,4.1,-0.6,1.8
Pear,Pasa Crasana,9,Validation,7.25,4.2,-0.1,1.7
Pear,Pasa Crasana,10,Calibration,7.25,4.2,-0.2,1.7
Pear,Pasa Crasana,10,Validation,7.25,2.5,-1.4,2.9
Pear,Pierre Corneille,1,Calibration,6.75,3.7,0.0,1.8
Pear,Pierre Corneille,1,Validation,6.75,3.1,-2.3,2.2
Pear,Pierre Corneille,2,Calibration,6.75,3.3,0.7,2.0
Pear,Pierre Corneille,2,Validation,6.75,1.5,0.0,4.6
Pear,Pierre Corneille,3,Calibration,6.75,3.7,-0.9,1.8
Pear,Pierre Corneille,3,Validation,6.75,1.9,0.9,3.5
Pear,Pierre Corneille,4,Calibration,6.75,3.4,-1.8,2.0
Pear,Pierre Corneille,4,Validation,6.75,2.1,-0.2,3.3
Pear,Pierre Corneille,5,Calibration,6.75,3.4,-1.7,2.0
Pear,Pierre Corneille,5,Validation,6.75,1.2,-0.5,5.6
Pear,Pierre Corneille,6,Calibration,6.75,3.8,-1.3,1.8
Pear,Pierre Corneille,6,Validation,6.75,1.3,0.9,5.2
Pear,Pierre Corneille,7,Calibration,6.75,2.5,-0.5,2.7
Pear,Pierre Corneille,7,Validation,6.75,4.7,-3.3,1.4
Pear,Pierre Corneille,8,Calibration,6.75,2.4,-0.8,2.8
Pear,Pierre Corneille,8,Validation,6.75,4.0,2.4,1.7
Pear,Pierre Corneille,9,Calibration,6.75,3.7,-0.5,1.8
Pear,Pierre Corneille,9,Validation,6.75,2.8,-0.6,2.4
Pear,Pierre Corneille,10,Calibration,6.75,3.6,-0.8,1.9
Pear,Pierre Corneille,10,Validation,6.75,1.3,-0.4,5.3
Pear,Président Drouard,1,Calibration,8,3.5,-1.4,2.3
Pear,Président Drouard,1,Validation,8,3.5,-1.1,2.3
Pear,Président Drouard,2,Calibration,8,2.0,-0.9,4.0
Pear,Président Drouard,2,Validation,8,4.6,-0.4,1.7
Pear,Président Drouard,3,Calibration,8,3.2,-1.1,2.5
Pear,Président Drouard,3,Validation,8,2.3,-1.1,3.4
Pear,Président Drouard,4,Calibration,8,1.3,0.0,6.4
Pear,Président Drouard,4,Validation,8,6.8,2.5,1.2
Pear,Président Drouard,5,Calibration,8,2.9,0.1,2.7
Pear,Président Drouard,5,Validation,8,2.2,-0.2,3.6
Pear,Président Drouard,6,Calibration,8,2.5,-0.3,3.2
Pear,Président Drouard,6,Validation,8,2.2,-0.1,3.6
Pear,Président Drouard,7,Calibration,8,4.2,0.5,1.9
Pear,Président Drouard,7,Validation,8,1.4,0.9,5.7
Pear,Président Drouard,8,Calibration,8,2.6,-0.1,3.0
Pear,Président Drouard,8,Validation,8,2.5,-1.7,3.2
Pear,Président Drouard,9,Calibration,8,2.6,0.4,3.1
Pear,Président Drouard,9,Validation,8,1.9,-0.2,4.2
Pear,Président Drouard,10,Calibration,8,2.2,-1.0,3.6
Pear,Président Drouard,10,Validation,8,3.5,2.0,2.3
Pear,Président Heron,1,Calibration,8.5,5.9,1.2,1.4
Pear,Président Heron,1,Validation,8.5,5.7,2.9,1.5
Pear,Président Heron,2,Calibration,8.5,6.1,1.8,1.4
Pear,Président Heron,2,Validation,8.5,2.1,-1.1,4.1
Pear,Président Heron,3,Calibration,8.5,3.5,0.7,2.4
Pear,Président Heron,3,Validation,8.5,3.2,0.8,2.6
Pear,Président Heron,4,Calibration,8.5,3.2,-0.1,2.7
Pear,Président Heron,4,Validation,8.5,3.1,1.1,2.8
Pear,Président Heron,5,Calibration,8.5,4.0,-0.2,2.1
Pear,Président Heron,5,Validation,8.5,2.4,1.3,3.6
Pear,Président Heron,6,Calibration,8.5,4.4,0.8,1.9
Pear,Président Heron,6,Validation,8.5,1.8,-0.8,4.8
Pear,Président Heron,7,Calibration,8.5,2.4,-0.2,3.6
Pear,Président Heron,7,Validation,8.5,7.4,2.6,1.2
Pear,Président Heron,8,Calibration,8.5,2.9,0.1,3.0
Pear,Président Heron,8,Validation,8.5,3.6,-0.5,2.3
Pear,Président Heron,9,Calibration,8.5,3.2,-0.9,2.6
Pear,Président Heron,9,Validation,8.5,2.6,0.5,3.3
Pear,Président Heron,10,Calibration,8.5,2.7,0.7,3.1
Pear,Président Heron,10,Validation,8.5,3.5,-2.9,2.5
Pear,Rogue Red,1,Calibration,8.5,2.3,0.4,3.7
Pear,Rogue Red,1,Validation,8.5,4.9,1.7,1.7
Pear,Rogue Red,2,Calibration,8.5,3.7,-0.3,2.3
Pear,Rogue Red,2,Validation,8.5,2.1,0.7,4.0
Pear,Rogue Red,3,Calibration,8.5,3.3,-1.9,2.6
Pear,Rogue Red,3,Validation,8.5,3.7,-0.1,2.3
Pear,Rogue Red,4,Calibration,8.5,3.8,1.4,2.3
Pear,Rogue Red,4,Validation,8.5,2.3,-1.1,3.7
Pear,Rogue Red,5,Calibration,8.5,2.8,-0.9,3.1
Pear,Rogue Red,5,Validation,8.5,2.6,0.3,3.3
Pear,Rogue Red,6,Calibration,8.5,3.2,0.0,2.6
Pear,Rogue Red,6,Validation,8.5,2.8,-1.3,3.1
Pear,Rogue Red,7,Calibration,8.5,2.9,-0.2,2.9
Pear,Rogue Red,7,Validation,8.5,2.7,-0.3,3.1
Pear,Rogue Red,8,Calibration,8.5,5.0,1.8,1.7
Pear,Rogue Red,8,Validation,8.5,2.9,0.2,2.9
Pear,Rogue Red,9,Calibration,8.5,4.8,1.7,1.8
Pear,Rogue Red,9,Validation,8.5,2.3,1.3,3.7
Pear,Rogue Red,10,Calibration,8.5,2.8,-0.7,3.0
Pear,Rogue Red,10,Validation,8.5,2.3,0.1,3.7
Pear,Sirrine,1,Calibration,10.5,2.3,-0.5,4.6
Pear,Sirrine,1,Validation,10.5,3.2,-2.7,3.3
Pear,Sirrine,2,Calibration,10.5,3.6,-0.3,3.0
Pear,Sirrine,2,Validation,10.5,2.2,-0.5,4.8
Pear,Sirrine,3,Calibration,10.5,4.2,-1.4,2.5
Pear,Sirrine,3,Validation,10.5,2.0,-0.2,5.3
Pear,Sirrine,4,Calibration,10.5,3.1,-1.2,3.4
Pear,Sirrine,4,Validation,10.5,2.3,1.1,4.5
Pear,Sirrine,5,Calibration,10.5,2.4,-0.2,4.3
Pear,Sirrine,5,Validation,10.5,2.6,-1.4,4.0
Pear,Sirrine,6,Calibration,10.5,2.5,0.1,4.2
Pear,Sirrine,6,Validation,10.5,2.1,-0.6,5.0
Pear,Sirrine,7,Calibration,10.5,3.6,-1.6,2.9
Pear,Sirrine,7,Validation,10.5,2.5,0.6,4.3
Pear,Sirrine,8,Calibration,10.5,2.5,-0.3,4.2
Pear,Sirrine,8,Validation,10.5,2.2,-0.9,4.8
Pear,Sirrine,9,Calibration,10.5,2.7,-1.0,3.9
Pear,Sirrine,9,Validation,10.5,1.7,-0.4,6.3
Pear,Sirrine,10,Calibration,10.5,3.1,0.5,3.4
Pear,Sirrine,10,Validation,10.5,1.5,0.3,6.8
Pear,Star,1,Calibration,8.75,5.2,1.5,1.7
Pear,Star,1,Validation,8.75,1.6,-0.9,5.5
Pear,Star,2,Calibration,8.75,3.5,-1.2,2.5
Pear,Star,2,Validation,8.75,4.2,-0.6,2.1
Pear,Star,3,Calibration,8.75,4.6,1.2,1.9
Pear,Star,3,Validation,8.75,1.3,0.6,6.7
Pear,Star,4,Calibration,8.75,3.1,-0.8,2.9
Pear,Star,4,Validation,8.75,5.0,0.5,1.7
Pear,Star,5,Calibration,8.75,3.4,-0.3,2.6
Pear,Star,5,Validation,8.75,6.3,4.7,1.4
Pear,Star,6,Calibration,8.75,2.8,-1.5,3.2
Pear,Star,6,Validation,8.75,5.4,-2.2,1.6
Pear,Star,7,Calibration,8.75,5.3,0.6,1.6
Pear,Star,7,Validation,8.75,1.8,1.1,4.9
Pear,Star,8,Calibration,8.75,5.6,2.2,1.6
Pear,Star,8,Validation,8.75,1.0,0.3,9.0
Pear,Star,9,Calibration,8.75,3.8,-0.5,2.3
Pear,Star,9,Validation,8.75,4.0,-2.8,2.2
Pear,Star,10,Calibration,8.75,3.6,-2.1,2.4
Pear,Star,10,Validation,8.75,4.9,-1.9,1.8
Pistachio,Mateur,1,Calibration,12.5,5.4,-0.3,2.3
Pistachio,Mateur,1,Validation,12.5,6.5,0.9,1.9
Pistachio,Mateur,2,Calibration,12.5,5.9,-0.2,2.1
Pistachio,Mateur,2,Validation,12.5,9.5,6.3,1.3
Pistachio,Mateur,3,Calibration,12.5,6.2,-0.1,2.0
Pistachio,Mateur,3,Validation,12.5,7.7,-0.7,1.6
Pistachio,Mateur,4,Calibration,12.5,3.7,0.2,3.4
Pistachio,Mateur,4,Validation,12.5,14.3,-2.9,0.9
Pistachio,Mateur,5,Calibration,12.5,4.1,0.1,3.0
Pistachio,Mateur,5,Validation,12.5,10.4,1.9,1.2
Pistachio,Mateur,6,Calibration,12.5,3.5,-0.4,3.6
Pistachio,Mateur,6,Validation,12.5,11.7,-5.4,1.1
Pistachio,Mateur,7,Calibration,12.5,4.1,0.0,3.0
Pistachio,Mateur,7,Validation,12.5,10.5,-4.8,1.2
Pistachio,Mateur,8,Calibration,12.5,5.0,0.2,2.5
Pistachio,Mateur,8,Validation,12.5,11.8,10.1,1.1
Pistachio,Mateur,9,Calibration,12.5,5.0,-0.5,2.5
Pistachio,Mateur,9,Validation,12.5,6.7,-0.8,1.9
Pistachio,Mateur,10,Calibration,12.5,5.2,-0.4,2.4
Pistachio,Mateur,10,Validation,12.5,6.6,1.3,1.9
Pistachio,Ohadi,1,Calibration,11.75,4.1,-0.1,2.8
Pistachio,Ohadi,1,Validation,11.75,11.6,-4.0,1.0
Pistachio,Ohadi,2,Calibration,11.75,5.1,0.0,2.3
Pistachio,Ohadi,2,Validation,11.75,13.7,8.8,0.9
Pistachio,Ohadi,3,Calibration,11.75,5.7,0.1,2.0
Pistachio,Ohadi,3,Validation,11.75,9.5,3.9,1.2
Pistachio,Ohadi,4,Calibration,11.75,5.0,0.3,2.4
Pistachio,Ohadi,4,Validation,11.75,21.0,15.9,0.6
Pistachio,Ohadi,5,Calibration,11.75,3.7,0.2,3.1
Pistachio,Ohadi,5,Validation,11.75,17.5,8.3,0.7
Pistachio,Ohadi,6,Calibration,11.75,4.4,0.4,2.7
Pistachio,Ohadi,6,Validation,11.75,7.1,0.5,1.7
Pistachio,Ohadi,7,Calibration,11.75,4.0,-0.2,2.9
Pistachio,Ohadi,7,Validation,11.75,11.3,8.5,1.0
Pistachio,Ohadi,8,Calibration,11.75,5.3,0.1,2.2
Pistachio,Ohadi,8,Validation,11.75,14.6,5.3,0.8
Pistachio,Ohadi,9,Calibration,11.75,4.8,-0.2,2.5
Pistachio,Ohadi,9,Validation,11.75,9.2,-5.0,1.3
Pistachio,Ohadi,10,Calibration,11.75,6.9,1.0,1.7
Pistachio,Ohadi,10,Validation,11.75,3.8,-0.1,3.1
Sweet Cherry,Ambrunés,1,Calibration,10.5,1.8,0.0,5.8
Sweet Cherry,Ambrunés,1,Validation,10.5,3.7,-1.4,2.9
Sweet Cherry,Ambrunés,2,Calibration,10.5,1.7,-0.2,6.2
Sweet Cherry,Ambrunés,2,Validation,10.5,3.1,-1.1,3.3
Sweet Cherry,Ambrunés,3,Calibration,10.5,2.1,0.1,5.1
Sweet Cherry,Ambrunés,3,Validation,10.5,1.5,0.0,6.9
Sweet Cherry,Ambrunés,4,Calibration,10.5,1.9,0.3,5.4
Sweet Cherry,Ambrunés,4,Validation,10.5,2.3,0.2,4.5
Sweet Cherry,Ambrunés,5,Calibration,10.5,2.1,-0.1,5.0
Sweet Cherry,Ambrunés,5,Validation,10.5,3.4,-0.1,3.1
Sweet Cherry,Ambrunés,6,Calibration,10.5,1.9,-0.1,5.5
Sweet Cherry,Ambrunés,6,Validation,10.5,1.5,0.0,7.1
Sweet Cherry,Ambrunés,7,Calibration,10.5,1.9,0.2,5.5
Sweet Cherry,Ambrunés,7,Validation,10.5,2.2,-0.8,4.8
Sweet Cherry,Ambrunés,8,Calibration,10.5,1.8,0.3,5.7
Sweet Cherry,Ambrunés,8,Validation,10.5,2.9,1.4,3.7
Sweet Cherry,Ambrunés,9,Calibration,10.5,1.5,0.0,7.1
Sweet Cherry,Ambrunés,9,Validation,10.5,5.6,4.4,1.9
Sweet Cherry,Ambrunés,10,Calibration,10.5,1.6,-0.1,6.4
Sweet Cherry,Ambrunés,10,Validation,10.5,3.7,-0.3,2.8
Sweet Cherry,Bing,1,Calibration,9.75,2.8,0.4,3.5
Sweet Cherry,Bing,1,Validation,9.75,7.0,-3.0,1.4
Sweet Cherry,Bing,2,Calibration,9.75,3.0,0.0,3.2
Sweet Cherry,Bing,2,Validation,9.75,2.8,-1.9,3.5
Sweet Cherry,Bing,3,Calibration,9.75,3.0,-0.3,3.3
Sweet Cherry,Bing,3,Validation,9.75,1.8,-0.6,5.4
Sweet Cherry,Bing,4,Calibration,9.75,1.7,-0.2,5.9
Sweet Cherry,Bing,4,Validation,9.75,7.1,4.7,1.4
Sweet Cherry,Bing,5,Calibration,9.75,2.9,-0.1,3.4
Sweet Cherry,Bing,5,Validation,9.75,4.3,-0.2,2.3
Sweet Cherry,Bing,6,Calibration,9.75,2.5,0.3,4.0
Sweet Cherry,Bing,6,Validation,9.75,4.8,-3.5,2.0
Sweet Cherry,Bing,7,Calibration,9.75,2.3,0.1,4.2
Sweet Cherry,Bing,7,Validation,9.75,5.6,2.4,1.7
Sweet Cherry,Bing,8,Calibration,9.75,3.0,0.1,3.3
Sweet Cherry,Bing,8,Validation,9.75,2.8,0.9,3.5
Sweet Cherry,Bing,9,Calibration,9.75,3.0,0.0,3.2
Sweet Cherry,Bing,9,Validation,9.75,4.3,1.9,2.3
Sweet Cherry,Bing,10,Calibration,9.75,2.6,-0.1,3.7
Sweet Cherry,Bing,10,Validation,9.75,5.5,0.5,1.8
Sweet Cherry,Blanca de Provenza,1,Calibration,9.25,2.2,-0.2,4.2
Sweet Cherry,Blanca de Provenza,1,Validation,9.25,13.5,3.9,0.7
Sweet Cherry,Blanca de Provenza,2,Calibration,9.25,6.4,0.8,1.4
Sweet Cherry,Blanca de Provenza,2,Validation,9.25,7.1,1.3,1.3
Sweet Cherry,Blanca de Provenza,3,Calibration,9.25,7.1,0.5,1.3
Sweet Cherry,Blanca de Provenza,3,Validation,9.25,3.4,-2.3,2.7
Sweet Cherry,Blanca de Provenza,4,Calibration,9.25,6.7,1.0,1.4
Sweet Cherry,Blanca de Provenza,4,Validation,9.25,7.2,-5.1,1.3
Sweet Cherry,Blanca de Provenza,5,Calibration,9.25,6.3,1.5,1.5
Sweet Cherry,Blanca de Provenza,5,Validation,9.25,6.9,-0.7,1.3
Sweet Cherry,Blanca de Provenza,6,Calibration,9.25,6.7,0.6,1.4
Sweet Cherry,Blanca de Provenza,6,Validation,9.25,5.5,3.8,1.7
Sweet Cherry,Blanca de Provenza,7,Calibration,9.25,6.6,1.1,1.4
Sweet Cherry,Blanca de Provenza,7,Validation,9.25,5.6,-5.1,1.7
Sweet Cherry,Blanca de Provenza,8,Calibration,9.25,7.3,1.5,1.3
Sweet Cherry,Blanca de Provenza,8,Validation,9.25,5.4,-1.1,1.7
Sweet Cherry,Blanca de Provenza,9,Calibration,9.25,2.3,0.3,4.0
Sweet Cherry,Blanca de Provenza,9,Validation,9.25,13.4,5.6,0.7
